ano,ano_ingresso,avaliador4,cf,cg,ct,defasagem,destaque_ida,destaque_ieg,destaque_ipv,fase,fase_ideal,gênero,iaa,ian,ida,ieg,inde,instituição_de_ensino,ips,ipv,nº_av,pedra,ra,rec_psicologia,turma
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,5",5,"9,5","6,2","7,141365632",Pública,"2,5","7,8",2.0,Ametista,RA-1336,,ALFA M - G0/G1
2024,2024,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"8,0",5,"6,0","4,7","6,015144444",Pública,"7,5","5,7",2.0,Agata,RA-1337,,ALFA M - G0/G1
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"8,0",5,"3,0","8,7","6,136842857",Pública,"7,5","5,3",2.0,Agata,RA-1338,,ALFA M - G0/G1
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"8,5",5,"8,8","10,0","7,3547",Pública,"6,9","5,3",2.0,Ametista,RA-1339,,ALFA M - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,5",10,"10,0","8,4","8,342271429",Pública,"7,5","7,0",2.0,Topázio,RA-1340,,ALFA M - G0/G1
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"10,0",5,"10,0","9,2","7,862906349",Pública,"7,5","6,0",2.0,Ametista,RA-1341,,ALFA M - G0/G1
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,0",5,"4,5","7,6","6,053509524",Pública,"7,5","4,6",2.0,Agata,RA-947,,ALFA M - G0/G1
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,5",5,"9,0","9,8","7,818580952",Pública,"7,5","5,6",2.0,Ametista,RA-1342,,ALFA M - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"8,0",10,"9,8","10,0","8,8262",Pública,"7,5","8,5",2.0,Topázio,RA-1343,,ALFA M - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"8,5",10,"10,0","10,0","9,3612",Pública,"7,5","9,4",2.0,Topázio,RA-1344,,ALFA N - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,0",5,"8,8","9,5","7,419580952",Pública,"2,5","6,8",2.0,Ametista,RA-945,,ALFA N - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,5",5,"4,5","8,8","6,67772381",Pública,"2,5","7,8",2.0,Agata,RA-946,,ALFA N - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"8,5",5,"6,3","9,5","7,234012866",Pública,"7,5","6,8",2.0,Ametista,RA-1345,,ALFA N - G2/G3
2024,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"8,5",5,"6,5","6,6","6,066009524",Pública,"3,1","6,1",2.0,Agata,RA-771,,ALFA N - G2/G3
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,5",10,"5,5","8,1","7,370104762",Pública,"7,5","6,7",2.0,Ametista,RA-1346,,ALFA N - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"8,5",5,"5,0","8,8","6,153842857",Pública,"2,5","6,2",2.0,Agata,RA-1347,,ALFA N - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",5,"6,5","8,8","7,132342857",Pública,"7,5","6,5",2.0,Ametista,RA-949,,ALFA N - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,5",5,"7,0","9,0","7,693461905",Pública,"7,5","8,0",2.0,Ametista,RA-950,,ALFA N - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"10,0",5,"4,0","9,0","6,448342857",Privada,"2,5","7,3",2.0,Agata,RA-951,,ALFA N - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",5,"9,3","7,8","7,967866667",Pública,"7,5","8,3",2.0,Ametista,RA-1002,,ALFA N - G2/G3
2024,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"10,0",5,"3,8","6,4","5,685771429",Pública,"2,5","6,4",2.0,Quartzo,RA-774,,ALFA N - G2/G3
2024,2022,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"9,5",5,"8,8","9,7","8,337318421",Pública,"8,1","7,7",2.0,Topázio,RA-749,,ALFA O - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",5,"6,8","9,5","7,724436842",Pública,"7,5","7,6",2.0,Ametista,RA-929,,ALFA O - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"8,5",5,"8,0","9,7","7,929818421",Pública,"7,5","7,5",2.0,Ametista,RA-930,,ALFA O - G2/G3
2024,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,0",5,"7,3","9,8","7,73495",Pública,"7,5","7,3",2.0,Ametista,RA-787,,ALFA O - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"7,5",5,"9,0","8,6","7,960466254",Pública,"7,5","7,8",2.0,Ametista,RA-1348,,ALFA O - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,5",5,"8,5","10,0","8,3422",Pública,"7,5","7,8",2.0,Topázio,RA-935,,ALFA O - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"8,0",5,"8,5","8,4","7,855727778",Pública,"7,5","7,9",2.0,Ametista,RA-1349,,ALFA O - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"10,0",5,"7,5","10,0","8,3792",Pública,"9,4","7,8",2.0,Topázio,RA-937,,ALFA O - G2/G3
2024,2024,,,,,-2,,,,,Fase 2 (5° e 6° ano),Feminino,"8,5",5,"8,5","10,0","8,33545",Pública,"8,8","7,8",2.0,Topázio,RA-1350,,ALFA O - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,0",5,"8,8","9,2","8,186103846",Pública,"8,1","7,7",2.0,Topázio,RA-1351,,ALFA O - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"10,0",5,"9,5","9,7","8,379818421",Pública,"7,5","7,5",2.0,Topázio,RA-959,,ALFA O - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"10,0",5,"8,5","9,5","8,28995",Pública,"8,1","7,7",2.0,Topázio,RA-1352,,ALFA O - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"8,0",5,"3,0","9,5","6,4547",Pública,"7,5","6,1",2.0,Agata,RA-1353,,ALFA Q - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,5",5,"6,0","8,4","7,353427273",Pública,"7,5","7,3",2.0,Ametista,RA-1354,,ALFA Q - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,5",5,"8,3","9,5","8,035245455",Pública,"7,5","7,3",2.0,Topázio,RA-979,,ALFA Q - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"10,0",5,"7,0","6,5","7,202245455",Pública,"7,5","7,2",2.0,Ametista,RA-1355,,ALFA Q - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"7,4",5,"6,8","7,9","6,891618182",Pública,"7,5","6,1",2.0,Agata,RA-971,,ALFA Q - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,5",5,"6,8","8,4","7,537472727",Pública,"7,5","7,2",2.0,Ametista,RA-972,,ALFA Q - G2/G3
2024,2023,,,,,-2,,,,,Fase 2 (5° e 6° ano),Feminino,"9,0",5,"2,3","6,5","6,137654546",Pública,"7,5","6,8",2.0,Agata,RA-965,,ALFA Q - G2/G3
2024,2023,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"10,0",5,"3,8","9,3","6,931836364",Pública,"7,5","6,6",2.0,Agata,RA-973,,ALFA Q - G2/G3
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,0",10,"5,5","9,4","7,869588889",Pública,"7,5","7,1",2.0,Ametista,RA-1356,,ALFA Q - G2/G3
2024,2023,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"9,5",5,"9,0","8,6","7,994336364",Pública,"7,5","7,3",2.0,Ametista,RA-966,,ALFA Q - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"8,0",5,"6,8","7,5","7,1807",Pública,"7,5","7,3",2.0,Ametista,RA-1357,,ALFA Q - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,0",5,"7,3","7,9","7,453427273",Pública,"7,5","7,3",2.0,Ametista,RA-969,,ALFA Q - G2/G3
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,2",10,"4,0","7,4","6,552990476",Pública,"5,0","6,2",2.0,Agata,RA-1358,,ALFA R - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"8,5",10,"6,0","9,0","7,2102",Pública,"5,6","6,2",2.0,Ametista,RA-1359,,ALFA R - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"8,5",10,"5,0","7,0","6,848062319",Pública,"7,5","6,4",2.0,Agata,RA-1360,,ALFA R - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,5",10,"10,0","9,4","8,7387",Pública,"5,6","8,0",2.0,Topázio,RA-1361,,ALFA R - G0/G1
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"8,5",5,"8,0","7,7","7,146366667",Pública,"5,0","7,3",2.0,Ametista,RA-975,,ALFA R - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"10,0",10,"8,5","6,9","7,7092",Pública,"5,6","6,9",2.0,Ametista,RA-1362,,ALFA R - G0/G1
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"10,0",5,"7,0","7,3","7,188033333",Pública,"6,3","7,6",2.0,Ametista,RA-977,,ALFA R - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"7,4",10,"6,5","10,0","7,6908",Pública,"5,6","7,0",2.0,Ametista,RA-1363,,ALFA S - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",5,"6,0","7,0","6,651373913",Pública,"6,3","7,0",2.0,Agata,RA-981,,ALFA S - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"8,0",5,"8,8","8,4","7,570033333",Pública,"7,5","7,0",2.0,Ametista,RA-1364,,ALFA S - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,0",5,"6,5","9,8","7,370033333",Pública,"6,3","7,0",2.0,Ametista,RA-1365,,ALFA S - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",5,"6,5","6,6","6,919852174",Pública,"7,5","7,0",2.0,Agata,RA-1366,,ALFA S - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,5",5,"6,5","9,3","7,607721739",Pública,"7,5","7,5",2.0,Ametista,RA-974,,ALFA S - G2/G3
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"10,0",10,"8,8","8,4","8,427286957",Pública,"7,5","7,5",2.0,Topázio,RA-1367,,ALFA S - G2/G3
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"7,0",10,"9,5","10,0","8,6012",Pública,"7,5","7,5",2.0,Topázio,RA-1368,,ALFA S - G2/G3
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"8,5",10,"8,0","8,6","8,052286957",Pública,"6,3","7,5",2.0,Topázio,RA-1369,,ALFA S - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,5",5,"6,5","9,5","7,4637",Pública,"6,3","7,5",2.0,Ametista,RA-978,,ALFA S - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"10,0",5,"9,0","8,7","8,045644444",Pública,"7,5","7,5",2.0,Topázio,RA-1370,,ALFA S - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"7,5",5,"4,5","7,0","6,484352174",Pública,"7,5","7,5",2.0,Agata,RA-1371,,ALFA S - G2/G3
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,5",10,"4,8","10,0","7,9632",Pública,"8,1","7,5",2.0,Ametista,RA-1372,,ALFA T - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,5",5,"6,8","8,9","7,577286957",Pública,"7,5","7,5",2.0,Ametista,RA-1373,,ALFA T - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,5",5,"5,3","9,3","7,370765217",Pública,"7,5","7,5",2.0,Ametista,RA-1374,,ALFA T - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,5",5,"8,3","10,0","8,1012",Pública,"7,5","7,5",2.0,Topázio,RA-1375,,ALFA T - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,0",5,"9,8","9,6","8,274276923",Pública,"7,5","7,5",2.0,Topázio,RA-1376,,ALFA T - G2/G3
2024,2023,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",5,"8,3","9,5","7,798221739",Pública,"6,9","7,3",2.0,Ametista,RA-994,,ALFA T - G2/G3
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,0",10,"5,5","10,0","7,8987",Pública,"8,1","7,0",2.0,Ametista,RA-1377,,ALFA T - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",5,"6,8","9,3","7,670342857",Pública,"8,1","7,5",2.0,Ametista,RA-1378,,ALFA U - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,5",5,"7,3","8,7","6,638292105",Pública,"3,8","5,2",2.0,Agata,RA-1379,,ALFA U - G2/G3
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"9,5",10,"8,0","8,8","7,964342231",Pública,"4,4","7,5",2.0,Ametista,RA-1380,,ALFA U - G2/G3
2024,2022,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"10,0",5,"5,0","9,0","7,305711278",Pública,"7,5","7,5",2.0,Ametista,RA-770,,ALFA U - G2/G3
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,5",10,"9,5","10,0","9,0382",Pública,"8,1","7,5",2.0,Topázio,RA-1381,,ALFA U - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"8,5",5,"7,5","9,8","7,834830952",Pública,"7,5","7,5",2.0,Ametista,RA-1382,,ALFA U - G2/G3
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"8,5",10,"8,5","9,3","8,372080326",Pública,"7,5","7,5",2.0,Topázio,RA-1383,,ALFA U - G2/G3
2024,2024,,,,,-2,,,,,Fase 2 (5° e 6° ano),Masculino,"8,0",5,"5,0","7,6","6,221984461",Pública,"7,5","5,2",2.0,Agata,RA-1384,,ALFA U - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"10,0",5,"8,0","10,0","7,7262",Pública,"4,4","7,5",2.0,Ametista,RA-1385,,ALFA U - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",5,"7,3","9,8","7,803580952",Pública,"7,5","7,5",2.0,Ametista,RA-1386,,ALFA U - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,5",5,"8,0","8,8","7,803079699",Pública,"7,5","7,5",2.0,Ametista,RA-1387,,ALFA U - G2/G3
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",5,"5,0","8,2","7,015057143",Pública,"6,9","7,7",2.0,Ametista,RA-1388,,ALFA Y - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,0",10,"10,0","9,8","8,980533333",Pública,"6,9","8,4",2.0,Topázio,RA-1389,,ALFA Y - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,5",10,"8,3","9,8","8,493033333",Pública,"5,0","8,4",2.0,Topázio,RA-1390,,ALFA Y - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Masculino,"8,5",10,"10,0","9,3","8,843533333",Pública,"7,5","8,2",2.0,Topázio,RA-1391,,ALFA Y - G0/G1
2024,2024,,,,,-1,,,,,Fase 1 (3° e 4° ano),Masculino,"9,0",5,"0,0","5,6","5,4262",Pública,"7,5","7,0",2.0,Quartzo,RA-1392,,ALFA Y - G0/G1
2024,2024,,,,,0,,,,,ALFA (1° e 2° ano),Feminino,"9,5",10,"5,0","7,5","7,2597",Pública,"3,8","8,4",2.0,Ametista,RA-1393,,ALFA Y - G0/G1
2024,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"9,5",5,"8,0","7,5","7,812283333",Pública,"7,5","8,3",3.0,Ametista,RA-990,,1A
2024,2024,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"9,5",5,"5,8","8,7","7,503255556",Pública,"7,5","8,0",3.0,Ametista,RA-1394,,1A
2024,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"9,0",5,"6,5","8,2","7,057230303",Pública,"6,3","6,7",3.0,Ametista,RA-991,,1A
2024,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"8,5",5,"8,3","7,7","7,705404545",Pública,"6,3","8,5",3.0,Ametista,RA-1018,,1A
2024,2024,,,,,0,,,,,Fase 1 (3° e 4° ano),Feminino,"9,5",10,"7,8","10,0","8,599783333",Pública,"7,5","7,8",3.0,Topázio,RA-1395,,1A
2024,2024,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"9,5",5,"6,5","10,0","7,8477",Pública,"7,5","7,7",3.0,Ametista,RA-1396,,1A
2024,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"9,0",5,"9,0","7,7","7,897071212",Pública,"7,5","7,8",3.0,Ametista,RA-1025,,1A
2024,2023,,,,,0,,,,,Fase 1 (3° e 4° ano),Feminino,"9,5",10,"8,8","9,3","8,692255195",Pública,"6,3","8,6",3.0,Topázio,RA-1019,,1A
2024,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"9,5",5,"8,5","9,1","8,109631818",Pública,"6,3","8,7",3.0,Topázio,RA-879,,1A
2024,2023,,,,,0,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",10,"9,0","9,8","8,954495455",Pública,"6,9","8,8",3.0,Topázio,RA-1020,,1A
2024,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"9,5",5,"8,0","9,3","8,098586364",Pública,"7,5","8,0",3.0,Topázio,RA-1021,,1A
2024,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"9,5",5,"6,5","9,3","7,613169697",Pública,"6,3","8,1",3.0,Ametista,RA-1022,,1A
2024,2024,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"9,0",5,"7,0","10,0","7,828033333",Pública,"6,3","7,9",3.0,Ametista,RA-1397,,1A
2024,2022,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"6,3",5,"6,5","7,7","6,427771212",Pública,"6,3","5,8",3.0,Agata,RA-699,,1A
2024,2024,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"6,9",5,"8,0","9,6","7,989700527",Pública,"7,5","8,6",3.0,Ametista,RA-1398,,1B
2024,2023,,,,,0,,,,,Fase 1 (3° e 4° ano),Masculino,"8,5",10,"7,3","9,3","7,291729315",Pública,"4,4","5,8",3.0,Ametista,RA-871,,1B
2024,2024,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"9,0",5,"6,0","9,8","7,438578788",Pública,"5,0","8,2",3.0,Ametista,RA-1399,,1B
2024,2023,,,,,-2,,,,,Fase 3 (7° e 8° ano),Feminino,"8,0",5,"6,8","10,0","7,61095",Pública,"6,9","7,8",3.0,Ametista,RA-873,,1B
2024,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"6,4",5,"7,5","10,0","7,866133333",Pública,"7,5","8,6",3.0,Ametista,RA-898,,1B
2024,2021,,,,,-2,,,,,Fase 3 (7° e 8° ano),Masculino,"6,2",5,"3,8","5,9","4,542230369",Pública,"4,4","3,2",3.0,Quartzo,RA-750,,1B
2024,2023,,,,,0,,,,,Fase 1 (3° e 4° ano),Masculino,"10,0",10,"8,3","9,1","8,425024769",Pública,"5,6","7,9",3.0,Topázio,RA-899,,1B
2024,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"9,0",5,"6,8","6,1","6,533556061",Pública,"4,4","7,0",3.0,Agata,RA-878,,1B
2024,2023,,,,,0,,,,,Fase 1 (3° e 4° ano),Masculino,"9,0",10,"9,3","10,0","8,891033333",Pública,"7,5","7,9",3.0,Topázio,RA-893,,1B
2024,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"8,0",5,"10,0","10,0","8,651616667",Pública,"7,5","8,8",3.0,Topázio,RA-1024,,1B
2024,2023,,,,,0,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",10,"8,5","9,3","8,80200303",Pública,"8,1","8,6",3.0,Topázio,RA-900,,1B
2024,2023,,,,,0,,,,,Fase 1 (3° e 4° ano),Feminino,"10,0",10,"5,0","9,8","8,075828788",Pública,"7,5","7,9",3.0,Topázio,RA-903,,1B
2024,2024,,,,,0,,,,,Fase 1 (3° e 4° ano),Masculino,"8,4",10,"7,3","6,7","7,622839526",Pública,"7,5","7,5",3.0,Ametista,RA-1400,,1B
2024,2022,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"9,0",5,"6,0","7,3","6,211460211",Pública,"5,6","5,1",3.0,Agata,RA-851,,1B
2024,2023,,,,,-2,,,,,Fase 3 (7° e 8° ano),Masculino,"8,0",5,"7,5","7,1","7,14043386",Pública,"5,6","8,4",3.0,Ametista,RA-1028,,1B
2024,2023,,,,,0,,,,,Fase 1 (3° e 4° ano),Feminino,"9,0",10,"7,8","9,5","8,520995455",Pública,"7,5","8,2",2.0,Topázio,RA-922,,1C
2024,2022,,,,,0,,,,,Fase 1 (3° e 4° ano),Masculino,"10,0",10,"4,3","9,1","7,769381818",Privada,"7,5","8,0",2.0,Ametista,RA-684,,1C
2024,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"9,5",5,"6,3","8,6","6,875722727",Pública,"7,5","5,8",2.0,Agata,RA-1031,,1C
2024,2023,,,,,0,,,,,Fase 1 (3° e 4° ano),Masculino,"8,0",10,"8,8","10,0","8,6977",Pública,"7,5","7,9",2.0,Topázio,RA-892,,1C
2024,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"9,0",5,"8,8","8,8","7,797790909",Pública,"6,9","7,3",2.0,Ametista,RA-1029,,1C
2024,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"8,5",5,"8,0","9,8","8,01645",Pública,"7,5","7,9",2.0,Topázio,RA-1032,,1C
2024,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"10,0",5,"9,5","10,0","8,67895",Pública,"7,5","8,4",2.0,Topázio,RA-894,,1C
2024,2024,,,,,-2,,,,,Fase 3 (7° e 8° ano),Masculino,"6,9",5,"10,0","8,9","8,118827778",Pública,"7,5","8,1",2.0,Topázio,RA-1401,,1C
2024,2023,,,,,0,,,,,Fase 1 (3° e 4° ano),Masculino,"8,5",10,"6,5","9,8","8,285245455",Pública,"7,5","8,1",2.0,Topázio,RA-896,,1C
2024,2022,,,,,0,,,,,Fase 1 (3° e 4° ano),Feminino,"10,0",10,"8,0","9,5","8,907995455",Pública,"9,4","8,4",2.0,Topázio,RA-693,,1C
2024,2022,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"9,0",5,"7,0","9,3","7,655745455",Pública,"7,5","7,5",2.0,Ametista,RA-743,,1C
2024,2022,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"9,5",5,"2,5","7,8","6,039881818",Privada,"6,3","6,7",2.0,Agata,RA-681,,1C
2024,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"9,5",5,"7,0","9,0","7,833495455",Pública,"7,5","7,9",2.0,Ametista,RA-1035,,1C
2024,2022,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"10,0",5,"7,8","9,3","7,864245455",Pública,"6,3","7,9",2.0,Ametista,RA-850,,1C
2024,2024,,,,,0,,,,,Fase 1 (3° e 4° ano),Feminino,"10,0",10,"7,3","9,5","8,588040909",Pública,"7,5","8,2",2.0,Topázio,RA-1402,,1D
2024,2024,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"9,0",5,"8,8","9,3","8,257421862",Pública,"7,5","8,3",2.0,Topázio,RA-1403,,1D
2024,2024,,,,,0,,,,,Fase 1 (3° e 4° ano),Feminino,"8,5",10,"7,5","9,1","8,397131818",Pública,"7,5","8,2",2.0,Topázio,RA-1404,,1D
2024,2023,,,,,0,,,,,Fase 1 (3° e 4° ano),Feminino,"8,0",10,"5,5","8,0","7,688609091",Pública,"7,5","8,2",2.0,Ametista,RA-923,,1D
2024,2022,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"9,0",5,"1,0","4,5","5,009290909",Pública,"5,0","6,2",2.0,Quartzo,RA-847,,1D
2024,2024,,,,,0,,,,,Fase 1 (3° e 4° ano),Feminino,"8,0",10,"8,8","8,6","8,474972727",Pública,"7,5","8,2",2.0,Topázio,RA-1405,,1D
2024,2024,,,,,-1,,,,,Fase 2 (5° e 6° ano),Feminino,"8,0",5,"7,5","8,9","7,818677273",Pública,"7,5","8,3",2.0,Ametista,RA-1406,,1D
2024,2024,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"10,0",5,"5,8","9,3","7,546086364",Pública,"7,5","7,5",2.0,Ametista,RA-1407,,1D
2024,2024,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"10,0",5,"6,8","8,4","7,626768182",Pública,"7,5","7,5",2.0,Ametista,RA-1408,,1D
2024,2024,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"10,0",5,"7,3","9,1","7,863131818",Pública,"7,5","7,5",2.0,Ametista,RA-1409,,1D
2024,2024,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"9,0",5,"6,3","8,1","7,531927273",Pública,"7,5","8,2",2.0,Ametista,RA-1410,,1E
2024,2023,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"9,5",5,"7,8","4,7","7,023593939",Pública,"6,3","7,9",2.0,Ametista,RA-874,,1E
2024,2024,,,,,-1,,,,,Fase 2 (5° e 6° ano),Masculino,"9,0",5,"2,8","9,5","6,88695",Pública,"6,3","7,8",2.0,Agata,RA-1411,,1E
